,spotify_id,youtube_id,project_name,artist,project_type,tracks,project_art,year,rating
1800,2aTOwGU66ocsf8IQpOI0XZ,sxssAArYRGA,mr. davis,gucci mane,album,17.0,https://i.scdn.co/image/ab67616d00004851af7525e55333b110ff0f4e95,2017.0,5.0
1801,151CDCqH6rwgFzDsLvKf7g,otyLHbEfRDQ,forget,xiu xiu,album,10.0,https://i.scdn.co/image/ab67616d00004851e71ba06566623b26dd06f3e7,2017.0,8.0
1802,6dVNF4tnioOCXIakGYxzl2,jbODBiZb808,a fever dream,everything everything,album,11.0,https://i.scdn.co/image/ab67616d00004851347feabde180e8fbc278ebf0,2017.0,6.0
1803,3UHMhYzYnfTBEuDxb1JmxC,h9r1kIjo2aA,plunge,fever ray,album,11.0,https://i.scdn.co/image/ab67616d00004851602d67c11c6dd7605c655ea4,2017.0,5.0
1804,0iTeVhq2gc8sj0fviWJ5nL,AoLy1rgowWg,renaissance,the underachievers,album,15.0,https://i.scdn.co/image/ab67616d000048519d4150b9f8a44d07774dd78f,2017.0,6.0
1805,2NsGk9oBBBMfblYdLcjYhu,aEJu27tjvcI,savage sinusoid,igorrr,album,11.0,https://i.scdn.co/image/ab67616d00004851cc67823edfa84a31d0b4aa26,2017.0,7.0
1806,5FXlBbOLPltg9Ix0Ri7G01,nhndrX8cktI,self-titled,alice glass,ep,6.0,https://i.scdn.co/image/ab67616d0000485197822ace151713836f4f6077,2017.0,7.0
1807,6Zw6NKh3oIUhDRMOyBmsUU,j2ngzOddzew,i see you,the xx,album,10.0,https://i.scdn.co/image/ab67616d00004851521d64fb3942f0883496d342,2017.0,6.0
1808,24fkX2Gdqw4a6pR9BUYbE5,-5qQvKlPYjo,"from a room, vol. 2",chris stapleton,album,9.0,https://i.scdn.co/image/ab67616d0000485103c4f794113255be4038e45d,2017.0,7.0
1809,37rI2gAtakAmSFtbIE9THq,dePHKrFDZvE,number 1 angel,charli xcx,mixtape,10.0,https://i.scdn.co/image/ab67616d00004851acf559790ad28e5a7623ff9d,2017.0,7.0
1810,0N3HnJ7Jw1VrfO5TnbNWEA,OlCJ_BlisoY,blue chips 7000,action bronson,album,13.0,https://i.scdn.co/image/ab67616d00004851e1b44f2f2eb1501a95359259,2017.0,6.0
1811,3kTEOedIeXQIXY9JawtaZJ,jxSVnQed0OY,crossover ministry,iron reagan,album,18.0,https://i.scdn.co/image/ab67616d0000485122ff68a00fd41a30c6454b76,2017.0,6.0
1812,6NeicP84ZRNL2yMlWS6XzH,-K0wHtAc1t8,luciferian towers,godspeed you! black emperor,album,8.0,https://i.scdn.co/image/ab67616d00004851d836df6dd758c51fee288d02,2017.0,5.0
1813,7hEZODH5LlmVHjTt6eWsmz,Uxmi5AcAFgg,deadstar,smokepurpp,mixtape,18.0,https://i.scdn.co/image/ab67616d00004851713a9bf340b5d911a4401cd7,2017.0,6.0
1814,5Pq92omNLyQgGGrj2u4pur,3ghLdT_YaF0,rocket,(sandy) alex g,album,14.0,https://i.scdn.co/image/ab67616d0000485186e09ef3ccefded26c85bc8c,2017.0,5.0
1815,5h3WJG0aZjNOrayFu3MhCS,YAmxuIITQeA,big fish theory,vince staples,album,12.0,https://i.scdn.co/image/ab67616d000048517ba7b4d23c717f3211717946,2017.0,6.0
1816,1hnkDGUipQikSFdjRoBOFK,7jxJ-R8w5ro,oczy mlody,the flaming lips,album,12.0,https://i.scdn.co/image/ab67616d000048510d4a83b82ee0ef229df0ff4f,2017.0,5.0
1817,6vGEX2ejVVsHTIsqI1teZg,ivXWRxoLpfE,4eva is a mighty long time,big k.r.i.t.,album,22.0,https://i.scdn.co/image/ab67616d00004851f5da2c149c9b9d25ed41a87d,2017.0,9.0
1818,4w8JKVtsuSVTpypF4rzkVV,zglUexTARC0,always foreign,the world is a beautiful place,album,11.0,https://i.scdn.co/image/ab67616d00004851846a7ce0fe1bb66a733daefd,2017.0,6.0
1819,1OPdyA7ZW7zIZEmSqThRGy,VXlghM-qUq0,hot thoughts,spoon,album,10.0,https://i.scdn.co/image/ab67616d0000485165b8c5c5f4b2ac029640b582,2017.0,7.0
1820,6GI3M1qTLgDNNcZCTzgWEQ,vhhhIykGjRU,conformicide,havok,album,10.0,https://i.scdn.co/image/ab67616d00004851bc463026e114636519b6a28a,2017.0,7.0
1821,5c2AzoNyr46fCQM5d8mxE0,sL0YnMbzmow,saturation iii,brockhampton,album,15.0,https://i.scdn.co/image/ab67616d00004851ef51817e6a6563b6f7ce5872,2017.0,8.0
1822,7qxsknfxgU90BxBDuodK1A,JxVBmNpYtYM,uyai,ibibio sound machine,album,12.0,https://i.scdn.co/image/ab67616d000048519f98067a9f444609bfa3f3e8,2017.0,8.0
1823,1jBC2RT7oXRkOqHrfoZCI3,1GRf65B6-Qw,baile bucanero,ondatrópica,album,15.0,https://i.scdn.co/image/ab67616d0000485103fa165b9f0f7b47b61071f4,2017.0,7.0
1824,71LzLQGcM27f5n0tzJgkMx,UFvtS9JDllU,humaniac,lou the human,album,10.0,https://i.scdn.co/image/ab67616d00004851225df9e48eaa800eb784f778,2017.0,7.0
1825,1Yg57d0GXf7ko3fiEmUBvb,nubYmxtTlVk,peasant,richard dawson,album,11.0,https://i.scdn.co/image/ab67616d000048513145d5000e718a8b14b57616,2017.0,8.0
1826,71LzLQGcM27f5n0tzJgkMx,UFvtS9JDllU,humaniac,lou the human,album,10.0,https://i.scdn.co/image/ab67616d00004851225df9e48eaa800eb784f778,2017.0,7.0
1827,7jgBTDv98zf3RuEOtHOcit,1bkP7n6RhSk,caustic,primitive man,album,12.0,https://i.scdn.co/image/ab67616d00004851cd055dfd086ace02135f0bb5,2017.0,8.0
1828,3XftSbguntyRTBQaGItmfK,htvR_dBs3eg,the thrill of it all,sam smith,album,14.0,https://i.scdn.co/image/ab67616d00004851f3ea7140c4a8ba597d0b276b,2017.0,4.0
1829,49I6QGpLjGJYC9WlyMEPhG,et2s-u3KFbc,"sincerely, future pollution",timber timbre,album,9.0,https://i.scdn.co/image/ab67616d00004851f69a5e14a18f784fad63c42a,2017.0,5.0
1830,2utMSPHiSIHEg2vb9awgDi,ZHndE4sxrh4,drogas light,lupe fiasco,album,14.0,https://i.scdn.co/image/ab67616d0000485143b652dce6a840cf257f68c9,2017.0,6.0
1831,0llyIxX3nDC3hobbGibVZl,h_k1muvplJU,double or nothing,big sean & metro boomin,album,10.0,https://i.scdn.co/image/ab67616d00004851a921ed2b886e7d154e88d37b,2017.0,5.0
1832,6uMKb8DaGGTHOjt9lBK7XL,2cx5XI8cjiA,stillness in wonderland,little simz,album,23.0,https://i.scdn.co/image/ab67616d00004851dbbab46a1684d9db6044a460,2017.0,5.0
1833,1RcFnz8idz2A9fm3ZlOYUZ,WcuNF95EUls,"being you is great, i wish i could be you more often",quelle chris,album,17.0,https://i.scdn.co/image/ab67616d00004851172a70d1c94f58e76b31a65d,2017.0,8.0
1834,1VzmKgEG38fsUBZVe15wuF,bbS0PRslyJs,emperor of sand,mastodon,album,11.0,https://i.scdn.co/image/ab67616d000048510d8c47e2273edbdd4cd3aa47,2017.0,4.0
1835,4kKKH6cFBtNd9etSJzkMjZ,AuEKWOh8_HE,outrage! is now,death from above,album,10.0,https://i.scdn.co/image/ab67616d000048514fc70ffe01a56e966101b140,2017.0,8.0
1836,2XOwIbRcNFIBFvGEHDSBQk,yuKEu22_lcM,planetarium,"sufjan stevens, et al.",album,15.0,https://i.scdn.co/image/ab67616d0000485154cc3c482a2773faa2d2ef67,2003.0,5.0
1837,7vuIN24G18PAUAvjnICyA6,q9yUTGIXRxM,villains,queens of the stone age,album,9.0,https://i.scdn.co/image/ab67616d0000485189401ba9a9c231e2add35ae8,2017.0,6.0
1838,2b3JjOvKw9UN47ND80Tvri,KFGo3SWOlKo,50 song memoir,the magnetic fields,album,50.0,https://i.scdn.co/image/ab67616d0000485187f1bbe8894d18e1acca76b3,2017.0,7.0
1839,5vlviZbyFTRPY10M7CS1u2,zSoh4uADfus,pharma,nmesh,album,42.0,https://i.scdn.co/image/ab67616d000048515437e11dd03f78c427561e4c,2017.0,7.0
1840,7IQn4jT1WciC5O9DZrxeKv,X_uhiacU1k4,in mind,real estate,album,11.0,https://i.scdn.co/image/ab67616d000048515be34ac9533490e9a764fadd,2017.0,5.0
1841,73D3fwGGKIM6DQTcjWji4w,Hlx4ONMtRFY,dedicated to bobby jameson,ariel pink,album,14.0,https://i.scdn.co/image/ab67616d000048518878e5228bafd3cc8231b56f,2017.0,8.0
1842,79yQxmlPsMM41NH3AiVSNK,LSX82ylZhJ0,no dope on sundays,cyhi the prynce,album,15.0,https://i.scdn.co/image/ab67616d00004851ea5f6ada3bda15acc3ee22b3,2017.0,5.0
1843,02RIhDlOzPJjGzgjHD8vzU,2HU9fnoqGtY,satan's graffiti or god's art?,black lips,album,18.0,https://i.scdn.co/image/ab67616d00004851ac2412f705d576c522eae666,2017.0,7.0
1844,5lXgrzp3xcFdYCQXtsS6dG,AKBopAbun5g,pleasure,feist,album,11.0,https://i.scdn.co/image/ab67616d00004851dc41d79e43b9e03d14b57889,2017.0,8.0
1845,3ewAlccDDYFoybQaMnkTvW,NOvcBmZCRJ8,mareridt,myrkur,album,15.0,https://i.scdn.co/image/ab67616d00004851225a1b9a18584c56256deb40,2017.0,6.0
1846,68aZtDbgNargCMYgNvw5JG,datrlt_DGLs,neō wax bloom,iglooghost,album,11.0,https://i.scdn.co/image/ab67616d000048510c67ab993d8e939e97cf7a3f,2017.0,8.0
1847,5S2Zs1z2Ior1rk0t6g2xq5,2WnDjpoMxjE,rainbow mirror,prurient,album,15.0,https://i.scdn.co/image/ab67616d00004851d27c779224a05ee32f7dfab2,2017.0,6.0
1848,1Uw3L9tXHZFuTS1lepKNVk,Und3xhfJUsU,thrice woven,wolves in the throne room,album,5.0,https://i.scdn.co/image/ab67616d0000485139aac4639c30926e1a100544,2017.0,6.0
1849,0pgakkzw4eUOMPfwBXxj7E,8qqWsWdvjIw,self-titled,dead cross,album,10.0,https://i.scdn.co/image/ab67616d0000485184bb755be2f480ca31c0240b,2017.0,7.0
1850,2Vwbyr58Ow2gtugoSxjdi2,a1PdNaCJ_M8,more scared of you than you are of me,the smith street band,album,12.0,https://i.scdn.co/image/ab67616d000048511b579ee818877c5eca3e3c29,2017.0,6.0
1851,06z5kktv4TUsmlQk2vj0Wn,XGboPnsVrU0,ash,ibeyi,album,12.0,https://i.scdn.co/image/ab67616d0000485179f6d1900a2f223d20de6c62,2017.0,7.0
1852,04a2Vx232ZWNVcoGQEyKGD,dvcM8-25H38,rap album two,jonwayne,album,12.0,https://i.scdn.co/image/ab67616d00004851c00576f7ed571f01707c9d6c,2017.0,7.0
1853,5BomMsaYDWYN76ONfksl4c,mlDLwLq3q-s,why love now,pissed jeans,album,12.0,https://i.scdn.co/image/ab67616d00004851e40bc5baf8ccc46a7ffc3291,2017.0,7.0
1854,55XA1uIQSqmlTBkVVx6ptz,rW4C65jSLIo,a love letter to you 2,trippie redd,mixtape,14.0,https://i.scdn.co/image/ab67616d00004851e991f37dbb44249ac01314f0,2017.0,5.0
1855,6eD0NNGuIdYPUbEPbUzLnE,dge1w2xQ-8A,sketches of brunswick east,king gizzard & the lizard wizard w/ mild high club,album,13.0,https://i.scdn.co/image/ab67616d000048514f5f70b2f246110c27cdd496,2017.0,5.0
1856,4DYAPANMO97ehApdqM2bDN,0fgpP3u_sUs,quazarz double,shabazz palaces,album,11.0,https://i.scdn.co/image/ab67616d00004851ca1216bb2b77df769e16fd73,2017.0,3.0
1857,3EwfQtjvyRAXsPWAKO5FDP,_bk9VFReGyw,pacific daydream,weezer,album,10.0,https://i.scdn.co/image/ab67616d00004851f04ed0e9d5af8b1b5f011b2f,2017.0,4.0
1858,3fjXYgK9vNOQaWCP01SLGt,BD7fSbQ01bs,forced witness,alex cameron,album,10.0,https://i.scdn.co/image/ab67616d00004851a9f9f499d82111f429413264,2017.0,8.0
1859,2d7uieZPQtrUi5AQXwdsYV,vQAKOLE_JR4,somersault,beach fossils,album,11.0,https://i.scdn.co/image/ab67616d00004851eb70b4a8562f8a40859621a2,2017.0,5.0
1860,1EjZ2UwBiTpm4os9jq25WA,QqwXu96_ZNc,raskit,dizzee rascal,album,16.0,https://i.scdn.co/image/ab67616d000048515d713bca3db07a38fe605fc0,2017.0,6.0
1861,04rvDUDiK7J7iJBb1yauYS,eir7AorIVXg,written at night,uncommon nasa,album,11.0,https://i.scdn.co/image/ab67616d000048515ad680521a0e67cc14f77fda,2017.0,8.0
1862,6dQ4PANge8QXfOywlHNd2J,VaiMDDi8NJc,soul of a woman,sharon jones & the dap-kings,album,11.0,https://i.scdn.co/image/ab67616d00004851111becf027b82fe1840a5e16,2017.0,8.0
1863,2hSnInyLz4cbL44LEDSf41,Su7lhOHdGEY,hang,foxygen,album,8.0,https://i.scdn.co/image/ab67616d00004851505cfa877f1b820471c55b46,2017.0,2.0
1864,19FFct3GihJy9CKw9BeVFN,diDkeBYKvK4,first opus,sinjin hawke,album,14.0,https://i.scdn.co/image/ab67616d0000485115dda713eef13cfbcd06f648,2017.0,8.0
1865,3kDXlfIujTkCsbgmjy0Jwo,mubiVMY-EpM,memories are now,jesca hoop,album,9.0,https://i.scdn.co/image/ab67616d000048510a71ea45a281d4dd7c4a139e,2017.0,7.0
1866,5IQhNr6Vn3cq03bPty6Cpe,WfkRmx6EAPY,all this i do for glory,colin stetson,album,6.0,https://i.scdn.co/image/ab67616d0000485162aee1920ced69776145beaf,2017.0,7.0
1867,6g39gtQhPlUYLG3iHHbpij,aXHFPuiFjzA,highly rare,makaya mccraven,album,8.0,https://i.scdn.co/image/ab67616d00004851bbb82f0d98139441a104ef81,2017.0,7.0
1868,1v4zmET7gBMnQ9UTfPatgs,JLu1xs35rXM,i tell a fly,benjamin clementine,album,11.0,https://i.scdn.co/image/ab67616d000048512ac071ed1f6d460ad67f5f4e,2017.0,5.0
1869,1Qnvso5kK0rSkAIdrsg8Kc,oDEEOvaaBNE,self-titled,ty segall,album,10.0,https://i.scdn.co/image/ab67616d000048516e9c6ae1e88905cca74349d1,2017.0,6.0
1870,4tZZYlljn4mgM4Sbu3x0Mo,s_uW6a9xwmo,duster's lament,yucky duster,ep,5.0,https://i.scdn.co/image/ab67616d0000485159b9c01334a051bb7db1424a,2017.0,7.0
1871,2LCCg172ZNVAA9aFH2EPst,ZgT57CPrmFI,you only live 2wice,freddie gibbs,album,8.0,https://i.scdn.co/image/ab67616d0000485194cc1551a6591030d1e96479,2017.0,6.0
1872,1dSvdsbgLtbSd7vUckHvKS,ZjByhSZLZEs,vicious,skepta,ep,6.0,https://i.scdn.co/image/ab67616d00004851ca1de25b82cf2e1d0771c0c2,2017.0,5.0
1873,6pwuKxMUkNg673KETsXPUV,9rkFbKVownA,self-titled,kids see ghosts,album,7.0,https://i.scdn.co/image/ab67616d00004851013c00ee367dd85396f79c82,2018.0,1.0
1874,66at85wgO2pu5CccvqUF6i,G6em044hErc,some rap songs,earl sweatshirt,album,15.0,https://i.scdn.co/image/ab67616d000048512b688ab63b1a5f281cfdf451,2018.0,8.0
1875,5VdyJkLe3yvOs0l4xXbWp0,gWUdEgaTdo8,?,xxxtentacion,album,11.0,https://i.scdn.co/image/ab67616d00004851203c89bd4391468eea4cc3f5,2017.0,4.0
1876,7gsWAHLeT0w7es6FofOXk1,LxVfshdEKt4,the life of pablo,kanye west,redux,20.0,https://i.scdn.co/image/ab67616d000048512a7db835b912dc5014bd37f4,2016.0,8.0
1877,41GuZcammIkupMPKH2OJ6I,t4RjOz8dKro,astroworld,travis scott,album,17.0,https://i.scdn.co/image/ab67616d00004851072e9faef2ef7b6db63834a3,2018.0,7.0
1878,7D2NdGvBHIavgLhmcwhluK,ixElcxn6PlQ,ye,kanye west,album,10.0,https://i.scdn.co/image/ab67616d000048511dacfbc31cc873d132958af9,2013.0,8.0
1879,07bIdDDe3I3hhWpxU6tuBp,z605Rm7lFTM,daytona,pusha t,album,7.0,https://i.scdn.co/image/ab67616d00004851263555eebbe2b375593aa31e,2018.0,8.0
1880,51WLEfPEEkzAWurvuY6Gco,S9gg0JOTF2E,veteran,jpegmafia,album,19.0,https://i.scdn.co/image/ab67616d00004851f8aaeba5e6dee1745371e822,2018.0,8.0
1881,3HNnxK7NgLXbDoxRZxNWiR,J34qpusEXK4,kamikaze,eminem,album,13.0,https://i.scdn.co/image/ab67616d00004851e4073def0c03a91e3fceaf73,2018.0,4.0
1882,6idVoBWP2mt1qoMtASm3gc,nDZqxWjRLCU,ta13oo,denzel curry,album,13.0,https://i.scdn.co/image/ab67616d000048517d05dd3ebb77cc048d66b294,2018.0,8.0
1883,1ATL5GLyefJaxhQzSPVrLX,ljtIQkFRL1g,scorpion,drake,album,25.0,https://i.scdn.co/image/ab67616d00004851f907de96b9a4fbc04accc0d5,2018.0,4.0
1884,621cXqrTSSJi1WqDMSLmbL,GTuTUfMe64Q,trench,twenty one pilots,album,14.0,https://i.scdn.co/image/ab67616d00004851768828c6867cd0472fc84e4d,2018.0,8.0
1885,5vnAsJiYwz1Cb3lydVGN9W,r98hKTgtKiU,ephorize,cupcakke,album,15.0,https://i.scdn.co/image/ab67616d0000485153c86b9741ba92dacbe00e43,2018.0,7.0
1886,4z3YbEkKWwiIMSJTWUQbTH,XyB3yOo81cU,oil of every pearl's un-insides,sophie,album,9.0,https://i.scdn.co/image/ab67616d00004851fa3158c935aa3c01865f7150,2018.0,8.0
1887,5wtE5aLX5r7jOosmPhJhhk,UgwPxFUUg94,swimming,mac miller,album,13.0,https://i.scdn.co/image/ab67616d00004851175c577a61aa13d4fb4b6534,2018.0,3.0
1888,6tkjU4Umpo79wwkgPMV3nZ,lZp0ZTzHCuQ,goodbye & good riddance,juice wrld,album,17.0,https://i.scdn.co/image/ab67616d00004851f7db43292a6a99b21b51d5b4,2018.0,5.0
1889,5aqXdOgdhpSfYcCde4SHgI,EcFJbKJxjDA,twin fantasy (face to face),car seat headrest,album,10.0,https://i.scdn.co/image/ab67616d0000485116d0962e51c191e330b6b702,2011.0,8.0
1890,3Jr1RhAyndBxtyi8rJs3Op,ZruuCzKf70k,eat the elephant,a perfect circle,album,12.0,https://i.scdn.co/image/ab67616d00004851a81808a306009c2f1dba3258,2018.0,5.0
1891,7w7ZTlk8YLc0OxviTp97qA,DO5pcLp8-HM,you won't get what you want,daughters,album,10.0,https://i.scdn.co/image/ab67616d000048513a0ea65328068dcef898688e,2018.0,1.0
1892,54OXaFd0PtGtAgauTmARkD,LAEe4bj6cLA,no_one ever really dies,n.e.r.d,album,11.0,https://i.scdn.co/image/ab67616d00004851be23f47224937c9b57a004b2,2017.0,7.0
1893,5O9HYGafjdQTRoegpEtJTW,Sh1JemfxBkc,idol,horrendous,album,8.0,https://i.scdn.co/image/ab67616d00004851588c7a9a23b2ec2292184f2a,2018.0,9.0
1894,50yFYgKdwJANZ5O9MIbMkg,EHNTRu_ocH4,tha carter v,lil wayne,album,23.0,https://i.scdn.co/image/ab67616d00004851bb1138165ad4ec2306f4e886,2018.0,6.0
1895,52JymrguPgkmmwLaWIusst,ZuiTDmMu01c,"come over when you're sober, pt. 2",lil peep,album,13.0,https://i.scdn.co/image/ab67616d0000485155e36b0dc5b0ef008fc85319,2018.0,4.0
1896,6trNtQUgC8cgbWcqoMYkOR,a1olq-lfc-I,beerbongs & bentleys,post malone,album,18.0,https://i.scdn.co/image/ab67616d00004851b1c4b76e23414c9f20242268,2018.0,7.0
1897,7GhytR6ZMWetf1jxAzITtG,fdryZIr7Cp4,new levels new devils,polyphia,album,10.0,https://i.scdn.co/image/ab67616d000048517a799cc62e624fd6432779e3,2018.0,8.0
1898,7GjVWG39IOj4viyWplJV4H,eQ3Wd60Qddw,little dark age,mgmt,album,10.0,https://i.scdn.co/image/ab67616d00004851b47d309281c66820b7137f5d,2018.0,8.0
1899,5OZgDtx180ZZPMpm36J2zC,EJjG_aK0tIU,simulation theory,muse,album,21.0,https://i.scdn.co/image/ab67616d000048514cb163c1d111f77307c842b6,2018.0,5.0
1900,7fd7SEK25VS3gJAUgSwL6y,cTYg1mAd8tA,culture ii,migos,album,24.0,https://i.scdn.co/image/ab67616d000048519c188c494d8bfaf895411890,2018.0,4.0
1901,7dAm8ShwJLFm9SaJ6Yc58O,eXm3ODioS80,die lit,playboi carti,album,19.0,https://i.scdn.co/image/ab67616d00004851a1e867d40e7bb29ced5c0194,2018.0,7.0
1902,0z0z4DcXhHiobX5ZKAw8Qn,qaD2eyTJoj0,stokeley,ski mask the slump god,album,13.0,https://i.scdn.co/image/ab67616d00004851e62c8561e3b1bd9ad952ce01,2018.0,6.0
1903,1nvzBC1M3dlCMIxfUCBhlO,cX9qqFGrDX4,singularity,jon hopkins,album,12.0,https://i.scdn.co/image/ab67616d000048519d9126ec04bb005c687291a5,2018.0,7.0
1904,1UVthTEgHP0WcZZxqHtkvL,cEkJziOSNzs,bottle it in,kurt vile,album,13.0,https://i.scdn.co/image/ab67616d00004851ece7469d5a01f91fc2e0196e,2018.0,6.0
1905,7f4DUvIlSluy7YRnZsLEkd,34oyVszwnJk,god's favorite customer,father john misty,album,10.0,https://i.scdn.co/image/ab67616d000048511565137eb31290293b0eb306,2018.0,7.0
1906,0cVMV7YfoT1p3oTOAM4dMd,P32evYxRvTA,prhyme 2,prhyme,album,17.0,https://i.scdn.co/image/ab67616d00004851cf85383fac12d93ac710e6ea,2018.0,6.0
1907,6PWXKiakqhI17mTYM4y6oY,NBPPffw84r4,a brief inquiry into online relationships,the 1975,album,15.0,https://i.scdn.co/image/ab67616d000048516c582022e90b11f0da287a9a,2018.0,6.0
1908,1ia27ME4iQkoIyUHBnJqX6,knKmh_wfOOQ,queen,nicki minaj,album,28.0,https://i.scdn.co/image/ab67616d00004851facb808b493713699283feca,2022.0,5.0
1909,7BbRSUBwTB37ut0Ht3yAqt,4i2PpkVGQNQ,joy as an act of resistance.,idles,album,12.0,https://i.scdn.co/image/ab67616d0000485122f5be50ae2fbf54de60b995,2018.0,9.0
1910,1KMfjy6MmPorahRjxhTnxm,-L2Xv5-EmUo,prequelle,ghost,album,10.0,https://i.scdn.co/image/ab67616d00004851dd712ef33296be4dd442d425,2018.0,8.0
1911,5BInay8c4KClHpYL94IBed,J8qVaBy42Xg,freedom's goblin,ty segall,album,19.0,https://i.scdn.co/image/ab67616d000048513f0c6b55d1dbd64cba26bd5a,2018.0,7.0
1912,42cH7mrkfljkqkxA2Ip9Xq,Rok6VEyNoFU,be the cowboy,mitski,album,14.0,https://i.scdn.co/image/ab67616d00004851c428f67b4a9b7e1114dfc117,2018.0,6.0
1913,4nHOF3neSo6Y7OG5OAflkC,CCJZO4I2SS8,lil boat 2,lil yachty,album,17.0,https://i.scdn.co/image/ab67616d000048512dd3f11b04f31d9acd49015b,2018.0,7.0
1914,3ogNAkUhvQy0cFOfLoR6Y8,DbKWD0CYuX0,whack world,tierra whack,album,15.0,https://i.scdn.co/image/ab67616d00004851fb22c7162d3867dc3c2af466,2018.0,7.0
1915,42cH7mrkfljkqkxA2Ip9Xq,Rok6VEyNoFU,be the cowboy,mitski,album,14.0,https://i.scdn.co/image/ab67616d00004851c428f67b4a9b7e1114dfc117,2018.0,6.0
1916,7hbQHtAirDtp2l45Z2tWMx,5zf-_mQYwu8,four pieces for mirai,james ferraro,ep,6.0,https://i.scdn.co/image/ab67616d00004851e138593fcc5a5d67a7953af6,2018.0,7.0
1917,3MATDdrpHmQCmuOcozZjDa,1C33F3MAGuU,testing,a$ap rocky,album,15.0,https://i.scdn.co/image/ab67616d000048519feadc48ab0661e9b3a9170b,2018.0,4.0
1918,71tl4k4k63o0gHt6mDj0IR,Kh2_xvw3LUA,american utopia,david byrne,album,21.0,https://i.scdn.co/image/ab67616d00004851749793fc3a84afee22f01747,2019.0,7.0
1919,1fOxg0lovMu0CPUT2G1WCL,aVDeTMPuyDM,all at once,screaming females,album,15.0,https://i.scdn.co/image/ab67616d000048515d13a86ae8a55c194f2e6446,2018.0,8.0
1920,3IO8IPjwXuzPJnoaqkwYrj,oHIXPOHr6JI,not all heroes wear capes,metro boomin,album,26.0,https://i.scdn.co/image/ab67616d000048512887f8c05b5a9f1cb105be29,2018.0,6.0
1921,4qplno3lbet8WvuTGdDG3T,-n60eP_iDvw,nuthin' 2 prove,lil yachty,album,15.0,https://i.scdn.co/image/ab67616d00004851fc62848680948acaa7d0305d,2018.0,2.0
1922,2ivOxIKDHxEo6WMD9m3ytn,u0q5KiNtTbE,i want to die in new orleans,$uicideboy$,album,14.0,https://i.scdn.co/image/ab67616d000048519db03c8368f127291ced4263,2018.0,6.0
1923,78o6vcPIRwoph8a3StqaTU,gg0jnJwce3w,nina cried power,hozier,ep,4.0,https://i.scdn.co/image/ab67616d000048511cf36d1aad8e2b4dc9eb8b85,2018.0,6.0
1924,34GQP3dILpyCN018y2k61L,9UPA4YgRVhU,ballads 1,joji,album,12.0,https://i.scdn.co/image/ab67616d0000485160ba1d6104d0475c7555a6b2,2018.0,5.0
1925,06XM9ExRELs8dcuwEAn1jd,fpnn6UuKUZU,dummy boy,6ix9ine,album,13.0,https://i.scdn.co/image/ab67616d00004851a44014b83e1dde7144786bb5,2018.0,4.0
1926,0Q2o6ioxIOlKPvRdG1K5da,5mifHOOfcE8,bad witch,nine inch nails,album,6.0,https://i.scdn.co/image/ab67616d000048516c6ed30d116acf0e0f241599,2018.0,7.0
1927,3Do9xEU0fSirYUJy5TguYv,EFnXxL8sJ74,i loved you at your darkest,behemoth,album,12.0,https://i.scdn.co/image/ab67616d00004851e58e3f2e4e661c23f0d4e8e6,2018.0,7.0
1928,1qsQOC4Jn0fnaUZLAbs4dz,A38GRCfbJkw,skins,xxxtentacion,album,10.0,https://i.scdn.co/image/ab67616d00004851da9e59639a9759d8952890c6,2018.0,2.0
1929,4vLYreWxd2ptOAzPwTyBI3,GlToEXQO2yc,sr3mm,rae sremmurd,album,27.0,https://i.scdn.co/image/ab67616d00004851ba9015f4504a9dfd7560bfa9,2018.0,7.0
1930,7CD4sL0t3Cr6NX7inBN0tC,Wo4tybjxZa8,hate music last time delete,hmltd,ep,5.0,https://i.scdn.co/image/ab67616d00004851404371d4adf426e9ad03c387,2018.0,8.0
1931,6UYZEYjpN1DYRW0kqFy9ZE,0RX4a0htqGE,championships,meek mill,album,19.0,https://i.scdn.co/image/ab67616d00004851cd63c5962050729d260077d6,2018.0,5.0
1932,5Az98PddCKwVoorl9pK6U7,ErQy1u8wT6g,time 'n' place,kero kero bonito,album,12.0,https://i.scdn.co/image/ab67616d000048512432a36f607cad4f664d8c86,2018.0,8.0
1933,46eayJPxf1cBWWUqNa2MJJ,ynCFF7DWHmI,year of the snitch,death grips,album,13.0,https://i.scdn.co/image/ab67616d000048518b0fd435be942b69343759e9,2018.0,9.0
1934,5l2Ts5Hd4BN2O28rZksznR,C0C-ZtZapNM,ruins,first aid kit,album,10.0,https://i.scdn.co/image/ab67616d00004851d18509393eca912bfac46125,2018.0,7.0
1935,3ToLAAL4scA1rjgdLmbftg,GN5tigKpQ9M,and nothing hurt,spiritualized,album,9.0,https://i.scdn.co/image/ab67616d00004851b61293ac5008a81f21db67a5,2018.0,7.0
1936,3mpA4v2tvEM5aAYtNGnbzD,NvbzLQbLShE,room 25,noname,album,11.0,https://i.scdn.co/image/ab67616d00004851b182a9b2b2904cbbcfe41d4e,2018.0,8.0
1937,4GHc9W3Uscx49TDa2ssFd1,J6CCJNs-Iso,endless,frank ocean,redux,20.0,https://i.scdn.co/image/ab67616d00004851a9f0c3997b36f78eafd977c0,2019.0,8.0
1938,4KdtEKjY3Gi0mKiSdy96ML,mxMQEy8sQJI,invasion of privacy,cardi b,album,13.0,https://i.scdn.co/image/ab67616d00004851a0caffda54afd0a65995bbab,2018.0,6.0
